text,Category,Mensagem
" re :  thank you ! ! !  vince j kaminski @ ect  08 / 08 / 2000 09 : 56 am  to : ashley baxter / corp / enron @ enron  cc :  subject :  ashley ,  the web site address of the prof at berkeley i contacted .  http : / / www . ieor . berkeley . edu : 80 / ~ oren /  vince",0,"Re: Obrigado!!! Vince J. Kaminski @ ect 08/08/2000 09:56 Para: Ashley Baxter / Corp / Enron @ Enron Cc: Assunto: Ashley, o endereço do site do professor de Berkeley com quem entrei em contato. http://www.ieor.berkeley.edu:80/~oren/vince"
" reminder : all - employee meeting  this is a reminder to join ken lay , jeff skilling and joe sutton for an  all - employee meeting hosted in the london office on monday , feb . 28 , 2000 .  the meeting will begin at 4 p . m . london time ( 10 a . m . houston time ) . ken ,  jeff and joe will discuss enron ' s year - end financial and operating results  and the company ' s outlook for 2000 and beyond .  using enron broadband services ' video streaming capabilities , the meeting  will be streamed live to the desktop for employees in houston , omaha ,  portland , calgary , new york , stockholm , amsterdam and frankfurt . to view the  meeting , you must have ip - tv and a sound card installed on your computer . if  you are not able to view the meeting live using ip - tv , a videotape will be  available after the meeting . u . k . and european employees may contact mary  gopalan for a copy of the video . u . s . and other international employees may  contact mary clark by email to reserve a copy .  if you plan to watch the meeting using ip - tv , you can test your ip - tv prior  to the meeting using the instructions below . if you experience technical  difficulties , please contact your pc help desk .  following are instructions for launching ip - tv by company lan and / or location :  ei employees in three allen center -  start menu . . . . programs . . . general information . . . iptv icon  ees and omaha employees -  start menu . . . . programs . . . cisco iptv viewer . . . iptv icon  ena houston , corp houston , new york , calgary and portland ( does not include  ebs and pge in portland )  start menu . . . programs . . . . iptv viewer icon  london -  menu option : start . . . programs . . . utilities . . . iptv viewer /  frankfurt / stockholm / amsterdam -  start menu . . . programs . . . cisco iptv viewer . . . cisco iptv viewer  for the first time , the question and answer session will be open to all  employees worldwide using espeak . you can submit your questions in advance  on the espeak web site at ethink . enron . com or during the meeting from 4 to 6  p . m . london time ( 10 a . m . to noon houston time ) . ken , jeff and joe will  attempt to answer as many questions as possible in the time available . all  espeak questions and those submitted by london employees during the meeting  will be included in an espeak transcript following the meeting .  mark your calendar for this global employee communications event . see you  there .",0,"Lembrete: Reunião Geral de Funcionários. Este é um lembrete para participar de uma reunião geral de funcionários com Ken Lay, Jeff Skilling e Joe Sutton, que será realizada no escritório de Londres na segunda-feira, 28 de fevereiro de 2000. A reunião começará às 16h, horário de Londres (10h, horário de Houston). Ken, Jeff e Joe discutirão os resultados financeiros e operacionais da Enron no final do ano e as perspectivas da empresa para 2000 e além. Utilizando os recursos de transmissão de vídeo da Enron Broadband Services, a reunião será transmitida ao vivo para os computadores dos funcionários em Houston, Omaha, Portland, Calgary, Nova York, Estocolmo, Amsterdã e Frankfurt. Para assistir à reunião, você precisa ter IPTV e uma placa de som instaladas em seu computador. Caso não consiga assistir à reunião ao vivo por IPTV, uma gravação em vídeo estará disponível após a reunião. Funcionários do Reino Unido e da Europa podem entrar em contato com Mary Gopalan para obter uma cópia do vídeo. Funcionários dos EUA e de outros países podem entrar em contato com Mary Clark por e-mail para reservar uma cópia. Se você pretende assistir à reunião por IPTV, pode testar seu sistema antes da reunião seguindo as instruções abaixo. Se encontrar dificuldades técnicas, entre em contato com o suporte técnico da sua empresa. A seguir, instruções para iniciar o IPTV por rede local da empresa e/ou localização: Funcionários da EI no Three Allen Center - Menu Iniciar... Programas... Informações Gerais... Ícone de IPTV Funcionários da EES e de Omaha - Menu Iniciar... Programas... Cisco IPTV Viewer... Ícone de IPTV ENA Houston, Corp Houston, Nova York, Calgary e Portland (não inclui EBS e PGE em Portland) Menu Iniciar . . . Programas . . . . Ícone do visualizador de IPTV Londres - Opção de menu: Iniciar . . . Programas . . . Utilitários . . . Visualizador de IPTV / Frankfurt / Estocolmo / Amsterdã - Menu Iniciar . . . Programas . . . Visualizador de IPTV Cisco . . . Visualizador de IPTV Cisco Pela primeira vez, a sessão de perguntas e respostas estará aberta a todos os funcionários do mundo usando o eSpeak. Você pode enviar suas perguntas com antecedência no site do eSpeak em ethink.enron.com ou durante a reunião, das 16h às 18h, horário de Londres (10h às 12h, horário de Houston). Ken, Jeff e Joe tentarão responder ao máximo de perguntas possível dentro do tempo disponível. Todas as perguntas feitas via eSpeak e aquelas enviadas pelos funcionários de Londres durante a reunião serão incluídas em uma transcrição do eSpeak após o evento. Reserve a data para este evento global de comunicação interna. Nos vemos lá!"
" my model for spikes  dear dr . kaminski ,  i was recently allowed to release into the public domain on the limited basis  the first of the preprints that i recently authored on my model for spikes in  power prices and for the valuation of the contingent claims on power . in this  regard , i have just given a talk on this model at the joint seminar of the  center for energy finance education and research and the institute for  computational finance at the ut austin . right now i am also in the process of  forming a list of specialists both in the industry and academia who might be  interested in receiving this preprint . please let me know if you might be  interested in receiving this preprint .  i look forward to hearing from you .  sincerely yours ,  valery kholodnyi  manager of quantitative analysis  research and analytics group  txu energy trading  ps . here are the main preprints that i have recently authored on my model for  spikes in power prices and valuation of contingent claims on power :  1 . valery a . kholodnyi , the stochastic process for power prices with spikes  and  valuation of european contingent claims on power , preprint , txu - rag - 01 / 00 ,  july  2000 .  2 . valery a . khlolodnyi , valuation of a swing option on power with spikes ,  preprint txu - rag - 05 / 00 , august , 2000 .  3 . valery a . kholodnyi , valuation of a spark spread option on power with  spikes ,  preprint txu - rag - 21 / 00 , november 2000 .  4 . valery a . kholodnyi , valuation of european contingent claims on power at  two  distinct points on the grid with spikes in both power prices , preprint  txu - rag - 24 / 00 , november 2000 .  5 . valery a . kholodnyi , valuation of a transmission option on power with  spikes ,  preprint txu - rag - 25 / 00 , november 2000 .  as i have indicated to you in my previous e - mail , contrary to the standard  approaches , i model spikes directly , as self - reversing jumps on top of a  stochastic process for the regular dynamics of power prices in the absence of  spikes . in this way the dynamics of power prices is modeled as a non - markovian  process , even if the process for the regular dynamics of power prices is  markovian . among other things my model for spikes allows for the explicit  valuation and hedging of contingent claims on power with spikes , provided that  the corresponding contingent claims on power can be valued and hedged in the  absence of spikes .",0,"Prezado Dr. Kaminski, recentemente obtive permissão para disponibilizar ao público, de forma limitada, o primeiro dos preprints que escrevi sobre meu modelo para picos nos preços da energia e para a avaliação de direitos contingentes sobre energia. A propósito, acabei de apresentar uma palestra sobre este modelo no seminário conjunto do Centro de Educação e Pesquisa em Finanças de Energia e do Instituto de Finanças Computacionais da UT Austin. No momento, estou compilando uma lista de especialistas, tanto da indústria quanto da academia, que possam estar interessados ​​em receber este preprint. Por favor, entre em contato caso tenha interesse. Aguardo seu retorno. Atenciosamente, Valery Kholodnyi Gerente de Pesquisa em Análise Quantitativa e Grupo de Análise TXU Energy Trading PS. Seguem os principais preprints que escrevi recentemente sobre meu modelo para picos nos preços da energia e avaliação de direitos contingentes sobre energia: 1. Valery A. Kholodnyi, o processo estocástico para preços de energia com picos e avaliação de direitos contingentes europeus sobre energia, preprint, TXU-RAG-01/00, julho de 2000. 2. Valery A. Khlolodnyi, Avaliação de uma opção swing sobre energia com picos, preprint TXU-RAG-05/00, agosto de 2000. 3. Valery A. Khlodnyi, Avaliação de uma opção spark spread sobre energia com picos, preprint TXU-RAG-21/00, novembro de 2000. 4. Valery A. Kholodnyi, Avaliação de direitos contingentes europeus sobre energia em dois pontos distintos da rede com picos nos preços da energia, preprint TXU-RAG-24/00, novembro de 2000. 5. Valery A. Kholodnyi, Avaliação de uma opção de transmissão de energia com picos, preprint TXU-RAG-25/00, novembro de 2000. Como indiquei em meu e-mail anterior, ao contrário das abordagens padrão, modelo os picos diretamente, como saltos auto-reversíveis sobre um processo estocástico para a dinâmica regular dos preços da energia na ausência de picos. Dessa forma, a dinâmica dos preços da energia é modelada como um processo não-markoviano, mesmo que o processo para a dinâmica regular dos preços da energia seja markoviano. Entre outras coisas, meu modelo para picos permite a valoração e a proteção explícitas de reivindicações contingentes de poder com picos, desde que as reivindicações contingentes de poder correspondentes possam ser valorizadas e protegidas na ausência de picos."
" fw : more energy amends  fiona ,  ?  please find attached a brochure for the advertisement of the book . ? it ' s  similar to the other material we sent , so i ' m assuming it will need the same  modifications . ? please pass along all the modifications as soon as  possible . ? receiving the changes from enron is the ? only thing holding up the  printing of the book . ? please let us know if there is anything that you need  from us .  ?  sincerely ,  ?  julie  ?  lacima group  - lres energ der a 4 flyer 2 . pdf",0,"Re: Mais energia, Fiona, ? Por favor, segue em anexo um folheto para a divulgação do livro. ? É semelhante ao outro material que enviamos, então presumo que precisará das mesmas modificações. ? Por favor, repasse todas as modificações o mais rápido possível. ? Receber as alterações da Enron é a ? única coisa que está atrasando a impressão do livro. ? Por favor, nos avise se precisar de algo mais. ? Atenciosamente, ? Julie ? Grupo Lacima - lres energ der a 4 flyer 2 . pdf"
" james valverde - interview schedule  attached you will find the interview packet for the above - referenced person .  the interview will happen thursday , february 1 , 2001 . please print all  three documents for your hard copies . if you have any questions , or  conflicts of schedule , please do not hesitate to contact me .  sasha divelbiss  58714",0,"James Valverde - Cronograma de entrevistas em anexo. Você encontrará o pacote de entrevista para a pessoa mencionada acima. A entrevista ocorrerá na quinta-feira, 1º de fevereiro de 2001. Por favor, imprima os três documentos para ter cópias impressas. Se tiver alguma dúvida ou conflito de horários, não hesite em me contatar. Sasha Divelbiss 58714"
" welcome to - energy news live  dear vincent kaminski ,  welcome to energy news live - http : / / www . energynewslive . com !  you are receiving this email as a result of your recent registration .  free energy news live membership  we ' re glad you ' ve joined us ; we think you ' ll find enl an amazing business  tool ,  with live , up - to the - minute news every hour on the hour of every business day .  insight from actual traders . exotic and proprietary  weather modeling . a new cross - commodity index . we ' ll break every  energy headline around the world , and bring them right to your desktop .  so sign on , leave it on , stay on top . and enjoy your membership to  energynewslive . com , the first real - time energy network .  also , thank you for your request to receive more information from  energynewslive . com . keep checking your email for updates and  special offers .  if you did not request to receive special offers from enl please  click here to de - activate :  you have also indicated that you would like to receive a daily  video wrap - up from energynewslive . com .  if you did not request to receive a daily video wrap - up from enl please  click here to de - activate :  sincerely ,  the energy news live team",0,"Bem-vindo ao Energy News Live! Prezado Vincent Kaminski, bem-vindo ao Energy News Live - http://www.energynewslive.com! Você está recebendo este e-mail como resultado do seu recente cadastro. A assinatura gratuita do Energy News Live é uma ótima notícia. Ficamos felizes por você ter se juntado a nós; acreditamos que você encontrará no ENL uma ferramenta de negócios incrível, com notícias ao vivo e atualizadas a cada hora, em todos os dias úteis. Análises de traders experientes. Modelagem climática exclusiva e diferenciada. Um novo índice de commodities cruzadas. Divulgaremos todas as notícias do setor energético mundial diretamente para o seu computador. Então, inscreva-se, mantenha a assinatura ativa e fique por dentro de tudo. Aproveite sua assinatura do energynewslive.com, a primeira rede de energia em tempo real. Agradecemos também sua solicitação para receber mais informações do energynewslive.com. Continue verificando seu e-mail para atualizações e ofertas especiais. Se você não solicitou o recebimento de ofertas especiais da ENL, clique aqui para desativar. Você também indicou que gostaria de receber um resumo diário em vídeo do energynewslive.com. Se você não solicitou o recebimento de um resumo diário em vídeo da ENL, clique aqui para desativar. Atenciosamente, a equipe do Energy News Live."
" re : uc - berkeley graduate student  thank you for your email .  i look forward to hearing from you .  sincerely ,  rajnish  on tue , 24 oct 2000 vince . j . kaminski @ enron . com wrote :  >  > rajnish ,  >  > we shall invite you for an interview in houston .  >  > vince  >  >  >  >  >  >  > rajnish kamat on 10 / 23 / 2000 07 : 55 : 31 pm  >  > to : vkamins @ enron . com  > cc :  > subject : uc - berkeley graduate student  >  >  > dr . vincent kaminski  > managing director and head of research  > enron corp .  >  > dear dr . kaminski ,  > it was a pleasure talking with you and attending your talk today .  > i am a graduate student in industrial engg . and operations  > research working with prof . shmuel oren  > on topics in financial instrument pricing and design of  > contracts in deregulated electricity markets . i am also  > doing research in auction models and computable equilibrium  > models with applications in electricity market design .  >  > i am planning to graduate with a ph . d . in may 2001 and would  > appreciate hearing about any opportunities in your group at enron .  > i am attaching at copy of my resume ( file : cvrkamat . doc ) for your perusal .  >  > thanking you ,  > sincerely ,  >  > rajnish kamat  > graduate student  > ieor , uc - berkeley  >  > 4135 , etcheverry hall  > dept . of industrial engineering and operations research  > university of california at berkeley  > berkeley , ca , 94710  >  > ( see attached file : cvrkamat . doc )  >  >  >",0,"Re: Aluno de pós-graduação da UC Berkeley, obrigado pelo seu e-mail. Aguardo seu retorno. Atenciosamente, Rajnish. Em ter, 24 out 2000, vince.j.kaminski@enron.com escreveu: > > Rajnish, > > Convidaremos você para uma entrevista em Houston. > > Vince > > > > > > > Rajnish Kamat em 23/10/2000 19:55:31 > > Para: vkamins@enron.com > Cc: > Assunto: Aluno de pós-graduação da UC Berkeley > > > Dr. Vincent Kaminski > Diretor-geral e chefe de pesquisa > Enron Corp. > > Prezado Dr. Kaminski, > Foi um prazer conversar com o senhor e assistir à sua palestra hoje. > Sou aluno de pós-graduação em Engenharia Industrial e Pesquisa Operacional, trabalhando com o Prof. Shmuel Oren > sobre tópicos em precificação de instrumentos financeiros e estruturação de contratos em mercados de eletricidade desregulamentados. Também estou realizando pesquisas em modelos de leilão e modelos de equilíbrio computável com aplicações na estruturação de mercados de eletricidade. > > Pretendo me formar com um doutorado em maio de 2001 e gostaria de saber sobre quaisquer oportunidades em seu grupo na Enron. > Estou anexando uma cópia do meu currículo (arquivo: cvrkamat.doc) para sua análise. > > Agradeço antecipadamente, > Atenciosamente, > > Rajnish Kamat > Estudante de pós-graduação > IEOR, UC Berkeley > > 4135, Etcheverry Hall > Departamento de Engenharia Industrial e Pesquisa Operacional > Universidade da Califórnia em Berkeley > Berkeley, CA, 94710 > > (ver arquivo anexo: cvrkamat.doc) > > >"
" interviewing for the associate and analyst programs  the off - cycle department of the associate and analyst program is looking for  volunteer interviewers for the following dates :  thursday , november 9 th from 9 : 00 a . m - 12 : 00 p . m  thursday , november 16 th from 9 : 00 a . m . - 12 : 00 p . m .  thursday , december 7 th from 9 : 00 a . m . - 1 : 00 p . m .  over 50 candidates will be interviewing over these 3 days . the candidates  will be a combination of associates and analysts representing schools such as  princeton , harvard , university of north carolina , notre dame , university of  illinois , emory and many others . each candidate will have 4 interviews .  pending the outcome of their interviews we will invite them to stay and  attend super saturday that weekend . if for some reason we decide not to  further pursue the candidate , we will fly them home that friday morning .  also there will be continental breakfast at from 7 : 45 a . m . to 8 : 45 a . m . ( for  all three dates ) and a luncheon from 12 : 30 p . m . - 2 : 00 p . m . ( on nov . 9 and  nov . 16 th ) , the lunch will be at 1 : 30 for the dec . 7 th . interviewers are  welcome to attend both the breakfast and the lunch on their interviewing  date . the interviewing , breakfast and lunch will take place at the  doubletree hotel downtown .  we are asking enron employees associate ( associates who have been with the  program for at least one year ) level or higher to volunteer at least one  hour to interview candidates ( this will be 2 interviews ) . if you can  volunteer for more than an hour or for more than just one of the stated  dates , that would be great ! your help is needed ! please contact my  assistant , cathy lira , at cathy . lira @ enron . com or x 54049 as soon as possible ,  if you can volunteer any time for interviewing .  if you have any questions please do not hesitate to contact me .  once again , thanks ,  althea  althea p . gordon , jd  recruiter  associate & analyst programs",0,"O departamento de entrevistas fora do ciclo regular dos programas de associado e analista está buscando entrevistadores voluntários para as seguintes datas: quinta-feira, 9 de novembro, das 9h às 12h; quinta-feira, 16 de novembro, das 9h às 12h; quinta-feira, 7 de dezembro, das 9h às 13h. Mais de 50 candidatos serão entrevistados nesses 3 dias. Os candidatos serão uma combinação de associados e analistas representando escolas como Princeton, Harvard, Universidade da Carolina do Norte, Notre Dame, Universidade de Illinois, Emory e muitas outras. Cada candidato terá 4 entrevistas. Dependendo do resultado das entrevistas, convidaremos os candidatos a permanecerem conosco e participarem do Super Sábado naquele fim de semana. Caso, por algum motivo, decidamos não prosseguir com o processo seletivo, providenciaremos o retorno para casa na manhã de sexta-feira. Haverá também um café da manhã continental das 7h45 às 8h45 (em todas as três datas) e um almoço das 12h30 às 14h (nos dias 9 e 16 de novembro). O almoço será às 13h30 no dia 7 de dezembro. Os entrevistadores são bem-vindos para participar tanto do café da manhã quanto do almoço na data da entrevista. As entrevistas, o café da manhã e o almoço serão realizados no hotel DoubleTree, no centro da cidade. Estamos solicitando aos funcionários da Enron, de nível associado (associados que estejam no programa há pelo menos um ano) ou superior, que se voluntariem por pelo menos uma hora para entrevistar candidatos (serão duas entrevistas). Se você puder se voluntariar por mais de uma hora ou em mais de uma das datas mencionadas, será ótimo! Sua ajuda é necessária! Por favor, entre em contato com minha assistente, Cathy Lira, pelo e-mail cathy.lira@enron.com ou pelo ramal 54049 o mais breve possível, caso possa se voluntariar para entrevistas em qualquer horário. Se tiver alguma dúvida, não hesite em me contatar. Mais uma vez, obrigada, Althea P. Gordon, JD, Recrutadora de Programas para Associados e Analistas."
" re : request for two powerpoint presentations from risk 2000 confe  renc e  i did not get the attachments . it may be better to send to my home email - -  firewall issues . my home email is  brysonpa @ hal - pc . org  thanks  allen  > - - - - - original message - - - - -  > from : vince . j . kaminski @ enron . com [ smtp : vince . j . kaminski @ enron . com ]  > sent : tuesday , june 27 , 2000 7 : 56 am  > to : r - allen . bryson @ usa . conoco . com  > cc : vince . j . kaminski @ enron . com  > subject : re : request for two powerpoint presentations from risk 2000  > conferenc e  >  >  > allen ,  >  > i responded to your message from home .  >  > please , let me know if you did not receive the attachments .  > aol malfunctions sometimes .  >  > vince  >  >  >  >  >  > "" bryson , allen "" on 06 / 26 / 2000 09 : 17 : 07 am  >  > to : "" ' vkamins @ enron . com ' ""  > cc :  > subject : request for two powerpoint presentations from risk 2000  > conferenc  > e  >  >  > vince ,  >  > i would like to receive copies of both your energy risk and weather  > presentations from the risk 2000 conference in boston .  >  > thanks ,  >  > allen bryson  > conoco  >  >  >  >",0,"Re: Solicitação de duas apresentações em PowerPoint da conferência Risk 2000. Não recebi os anexos. Talvez seja melhor enviar para meu e-mail pessoal - problemas com o firewall. Meu e-mail pessoal é brysonpa@hal-pc.org. Obrigado, Allen. > - - - - - Mensagem original - - - - - > De: vince.j.kaminski@enron.com [smtp: vince.j.kaminski@enron.com] > Enviada em: terça-feira, 27 de junho de 2000, 7h56 > Para: r-allen.bryson@usa.conoco.com > Cc: vince.j.kaminski@enron.com > Assunto: Re: Solicitação de duas apresentações em PowerPoint da conferência Risk 2000 > > > Allen, > > Respondi à sua mensagem de casa. > > Por favor, me avise se você não recebeu os anexos. > O AOL às vezes apresenta problemas. > > Vince > > > > > > "" Bryson, Allen "" em 26/06/2000 09:17:07 > > Para: "" 'vkamins@enron.com' "" > Cc: > Assunto: Solicitação de duas apresentações em PowerPoint da conferência Risk 2000 > > > Vince, > > Gostaria de receber cópias de suas apresentações sobre risco energético e clima da conferência Risk 2000 em Boston. > > Obrigado, > > Allen Bryson > Conoco > > > >"
" re : enroncredit . com  alex worked with jitendra on var review in the past . he did not strike me as  a dynamic person . i cannot use him for my group , and i am lukewarm about  getting him for research group . if bryan wants to hire him directly for his  kmv experience , then we can work with him .  vasant  vince j kaminski  04 / 14 / 2000 03 : 55 pm  to : vasant shanbhogue / hou / ect @ ect , tanya tamarchenko / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : enroncredit . com  vasant , tanya  any interest ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 14 / 2000  03 : 56 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  melanie doyle  03 / 10 / 2000 04 : 33 am  to : vince j kaminski / hou / ect @ ect  cc : brad mcsherry / hou / ect @ ect  subject : re : enroncredit . com  hi  this guy has applied to credit . com in houston , i spoke to him yesterday and  then passed my comments to bryan seyfried . bryan suggested he may be of  interest to you . i let this this guy know that he would hear from us either  way and if we want to pursue the application we would invite him for  interviews in houston .  please give me a call if you need more information .  melanie  00 44 171 783 7740 .  - - - - - - - - - - - - - - - - - - - - - - forwarded by melanie doyle / lon / ect on 10 / 03 / 2000 10 : 26  - - - - - - - - - - - - - - - - - - - - - - - - - - -  bryan seyfried  08 / 03 / 2000 07 : 51  to : brad mcsherry / hou / ect @ ect  cc : melanie doyle / lon / ect @ ect  subject : re : enroncredit . com  let ' s start getting these guys in to interview . melanie can do initial  telephone interviews and then coordinate with brad to ensure we are seeing  the best people . i would like to move as quickly as practical .  bs  from : brad mcsherry on 07 / 03 / 2000 13 : 17 cst  to : bryan seyfried / lon / ect @ ect  cc :  subject : enroncredit . com  - - - - - - - - - - - - - - - - - - - - - - forwarded by brad mcsherry / hou / ect on 03 / 07 / 2000 01 : 17  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  alexander . c . davidson @ us . arthurandersen . com on 03 / 03 / 2000 01 : 55 : 23 pm  to : brad . mcsherry @ enron . com  cc :  subject : enroncredit . com  dear mr . mcsherry :  i am responding to your search for credit risk professionals on  the  enroncredit . com website . after working for seven years on credit  risk  management in a research and consulting capacity , i would like to transfer  my  experience in assessing credit risk modeling , information technology  and  methodology in complex top - tier institutions to an active credit  trading  managerial environment . i am excited about being involved in  trading ,  origination , risk management and r & d of credit derivatives .  i have seven years of experience in credit risk measurement and  management . i  have helped design , test and implement credit value - at - risk systems with  kmv  corp and with a major japanese bank . i was a major contributor at kmv  in  designing the expected default frequency model and i am thoroughly familiar  with  its assumptions , strengths , weaknesses and applications . i did the  empirical  research that lies behind the kmv default correlation model , the private  firm  edf model and i interfaced with j . p . morgan ( now r . m . g . ) personnel during  the  creation of the creditmetrics documentation .  i have excellent analytical , quantitative , statistical and programming  skills .  i studied finance extensively when i was a graduate student and i studied  credit  risk theory while i worked with kmv and arthur andersen . i am eager to join  the  credit derivative team at enroncredit . com where i am certain that my  combination  of quantitative research skills , credit risk consulting experience  and  technology expertise make me uniquely qualified to support the  credit  derivatives trading and risk management function .  i have included my resume with this e - mail . please e - mail me or call me  at  201 - 420 - 0191 ( home ) and 212 - 708 - 4027 ( work ) so that we can discuss  this  opportunity further .  ( see attached file : alex . doc )  * * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *  privileged / confidential information may be contained in this message . if you  are not the addressee indicated in this message ( or responsible for delivery  of  the message to such person ) , you may not copy or deliver this message to  anyone .  in such case , you should destroy this message and kindly notify the sender by  reply email . please advise immediately if you or your employer do not consent  to  internet email for messages of this kind . opinions , conclusions and other  information in this message that do not relate to the official business of my  firm shall be understood as neither given nor endorsed by it .  - alex . doc",0,"Re: enroncredit.com Alex trabalhou com Jitendra na revisão de VAR no passado. Ele não me pareceu uma pessoa dinâmica. Não posso utilizá-lo no meu grupo e estou pouco entusiasmado em tê-lo no grupo de pesquisa. Se Bryan quiser contratá-lo diretamente por sua experiência com KMV, podemos trabalhar com ele. Vasant Vince J Kaminski 14/04/2000 15:55 Para: Vasant Shanbhogue / HOU / ECT @ ECT, Tanya Tamarchenko / HOU / ECT @ ECT Cc: Vince J Kaminski / HOU / ECT @ ECT Assunto: Re: enroncredit.com Vasant, Tanya, algum interesse? vince - - - - - - - - - - - - - - - - - - - - - - encaminhado por vince j kaminski / hou / ect em 14/04/2000 15:56 - - - - - - - - - - - - - - - - - - - - - - - - - - - - melanie doyle 10/03/2000 04:33 para: vince j kaminski / hou / ect @ ect cc: brad mcsherry / hou / ect @ ect assunto: re: enroncredit . com Olá, este rapaz se candidatou à Credit.com em Houston. Falei com ele ontem e depois passei meus comentários para Bryan Seyfried. Bryan sugeriu que ele pode ser do seu interesse. Avisei a esse rapaz que entraríamos em contato de qualquer forma e que, se quiséssemos prosseguir com a candidatura, o convidaríamos para entrevistas em Houston. Por favor, ligue-me se precisar de mais informações. Melanie 00 44 171 783 7740. - - - - - - - - - - - - - - - - - - - - - - Encaminhado por Melanie Doyle / Lon / Ect em 10/03/2000 10:26 - - - - - - - - - - - - - - - - - - - - - - - - - - - Bryan Seyfried 08/03/2000 07:51 Para: Brad McSherry / Hou / Ect @ Ect Cc: Melanie Doyle / Lon / Ect @ Ect Assunto: Re: Enroncredit. Vamos começar a agendar entrevistas com esses candidatos. Melanie pode fazer as entrevistas telefônicas iniciais e depois coordenar com Brad para garantir que estamos entrevistando as melhores pessoas. Gostaria de agilizar o processo o máximo possível. Atenciosamente, Brad McSherry em 07/03/2000 13:17 CST para: Bryan Seyfried / Lon / Ect @ Ect Cc: Assunto: Enroncredit.com - - - - - - - - - - - - - - - - - - - - - - Encaminhado por Brad McSherry / Hou / Ect em 03/07/2000 13:17 - - - - - - - - - - - - - - - - - - - - - - - - - - - Alexander.C.Davidson @ us.arthurandersen. De: brad.mcsherry@enron.com em 03/03/2000 13:55:23 Para: brad.mcsherry@enron.com Cc: Assunto: enroncredit.com Prezado Sr. Mcsherry, Estou respondendo à sua busca por profissionais de risco de crédito no site enroncredit.com. Após sete anos trabalhando com gestão de risco de crédito em pesquisa e consultoria, gostaria de transferir minha experiência em avaliação de modelagem de risco de crédito, tecnologia da informação e metodologia em instituições complexas de primeira linha para um ambiente gerencial ativo de negociação de crédito. Estou entusiasmado com a possibilidade de me envolver com negociação, originação, gestão de risco e P&D de derivativos de crédito. Tenho sete anos de experiência em mensuração e gestão de risco de crédito. Auxiliei no projeto, teste e implementação de sistemas de valor em risco de crédito (CVR) na KMV Corp e em um grande banco japonês. Fui um dos principais colaboradores da KMV no desenvolvimento do modelo de frequência de inadimplência esperada e estou completamente familiarizado com suas premissas, pontos fortes, limitações e aplicações. Realizei a pesquisa empírica que fundamenta o modelo de correlação de inadimplência da KMV, o modelo de frequência de inadimplência esperada para empresas privadas e interagi com a equipe do J.P. Morgan (agora R.M.G.) durante a criação da documentação do CreditMetrics. Possuo excelentes habilidades analíticas, quantitativas, estatísticas e de programação. Estudei finanças extensivamente durante minha pós-graduação e aprofundei meus estudos em teoria de risco de crédito enquanto trabalhava com a KMV e a Arthur Andersen. Estou ansioso para me juntar à equipe de derivativos de crédito da EnronCredit.com, onde tenho certeza de que minha combinação de habilidades em pesquisa quantitativa, experiência em consultoria de risco de crédito e conhecimento em tecnologia me tornam excepcionalmente qualificado para apoiar a função de negociação de derivativos de crédito e gestão de riscos. Anexei meu currículo a este e-mail. Por favor, envie-me um e-mail ou ligue para 201-420-0191 (residencial) e 212-708-4027 (comercial) para que possamos discutir melhor esta oportunidade. (Veja o arquivo anexo: alex.doc) * * * * * * * * * * * * * * * * * * * Rodapé de confidencialidade de e-mail * * * * * * * * * * * * * * * * * * Informações privilegiadas/confidenciais podem estar contidas nesta mensagem. Se você não for o destinatário indicado nesta mensagem (ou responsável pela entrega da mensagem a essa pessoa), você não poderá copiar ou entregar esta mensagem a ninguém. Nesse caso, você deverá destruir esta mensagem e notificar o remetente por e-mail. Informe imediatamente se você ou seu empregador não autorizam o uso de e-mail para mensagens deste tipo. Opiniões, conclusões e outras informações contidas nesta mensagem que não se relacionem com os assuntos oficiais da minha empresa não devem ser entendidas como sendo emitidas ou endossadas por ela. - alex.doc"
